id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
201260,VEN-1990-3-101-1077,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Maracaibo town,"Maracaibo, Zulia",Zulia state,Maracaibo municipality,10.63167,-71.64056,POINT (-71.640560 10.631670),144937,Venezuela,101,Americas,1,1,1990-11-22T00:00:00,1990-11-22T00:00:00,0,0,1,0,1,1,1
201261,VEN-1990-3-101-1078,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-12-07T00:00:00,1990-12-07T00:00:00,0,0,0,0,0,1,0
201262,VEN-1991-3-101-1017,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Coro town,"Coro, Falcón",Falcón state,Miranda municipality,11.4045,-69.67344,POINT (-69.673440 11.404500),145661,Venezuela,101,Americas,1,1,1991-01-01T00:00:00,1991-01-01T00:00:00,0,0,1,0,1,1,1
201263,VEN-1991-3-101-1018,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Maracaibo town,"Maracaibo, Zulia",Zulia state,Maracaibo municipality,10.63167,-71.64056,POINT (-71.640560 10.631670),144937,Venezuela,101,Americas,1,1,1991-01-13T00:00:00,1991-01-13T00:00:00,0,0,1,0,1,1,1
201264,VEN-1991-3-101-1019,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Valencia town,"Valencia, Carabobo",Carabobo state,Valencia municipality,10.16202,-68.00765,POINT (-68.007650 10.162020),144224,Venezuela,101,Americas,1,1,1991-02-02T00:00:00,1991-02-02T00:00:00,0,0,1,0,1,1,1
201643,VEN-1993-3-101-1047,1993,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1993-11-01,Situación de los Derechos Humanos Informe anual octubre 1992 - septiembre 1993""",PROVEA,1993-11-01,Situación de los Derechos Humanos Informe anual octubre 1992 - septiembre 1993,PROVEA,1,Maracaibo town,"Maracaibo, Zulia",Zulia state,Maracaibo municipality,10.63167,-71.64056,POINT (-71.640560 10.631670),144937,Venezuela,101,Americas,1,1,1993-07-03T00:00:00,1993-07-03T00:00:00,0,0,0,0,0,1,0
201416,VEN-1992-3-101-1040,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1992-08-08T00:00:00,1992-08-08T00:00:00,0,0,0,0,0,1,0
201096,VEN-1990-3-101-1038,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Las Manzanas village,"Las Manzanas, Edo. Carabobo",Carabobo state,Valencia municipality,10.01667,-68.13333,POINT (-68.133330 10.016670),144224,Venezuela,101,Americas,1,1,1990-04-28T00:00:00,1990-04-28T00:00:00,0,0,1,0,1,1,1
201313,VEN-1992-3-101-1025,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Valencia town,Valencia (Carabobo),Carabobo state,Valencia municipality,10.16202,-68.00765,POINT (-68.007650 10.162020),144224,Venezuela,101,Americas,1,1,1992-03-02T00:00:00,1992-03-02T00:00:00,0,0,2,0,2,2,2
201685,VEN-1993-3-101-1066,1993,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1994-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1994-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Guayana town,"San Félix, Bolivar",Bolívar state,Caroní municipality,8.35122,-62.64102,POINT (-62.641020 8.351220),141355,Venezuela,101,Americas,1,1,1993-10-28T00:00:00,1993-10-28T00:00:00,0,0,0,0,0,1,0
201258,VEN-1990-3-101-1075,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-11-09T00:00:00,1990-11-09T00:00:00,0,0,0,0,0,1,0
201111,VEN-1990-3-101-1048,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Barinas town,"Barinas,
Edo. Barinas",Barinas state,Barinas municipality,8.62261,-70.20749,POINT (-70.207490 8.622610),142060,Venezuela,101,Americas,1,1,1990-06-17T00:00:00,1990-06-17T00:00:00,0,0,1,0,1,1,1
201095,VEN-1990-3-101-1037,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Puerto Cabello town,"Pto Cabello, Edo. Carabobo",Carabobo state,Puerto Cabello municipality,10.47306,-68.0125,POINT (-68.012500 10.473060),144224,Venezuela,101,Americas,1,1,1990-04-28T00:00:00,1990-04-28T00:00:00,0,0,1,0,1,1,1
201099,VEN-1990-3-101-1040,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Caicara de Orinoco town,"Caicara, Edo. Bolivia",Bolívar state,Cedeño municipality,7.63501,-66.16815,POINT (-66.168150 7.635010),140628,Venezuela,101,Americas,1,4,1990-04-01T00:00:00,1990-04-30T00:00:00,0,0,0,0,0,4,0
201101,VEN-1990-3-101-1041,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Barcelona town,"Barcelona, Edo. Anzoátegui",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,4,1990-04-01T00:00:00,1990-04-30T00:00:00,0,0,1,0,1,1,1
201103,VEN-1990-3-101-1042,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Los Teques town,"Los Teques, Edo",Miranda state,Guaicaipuro municipality,10.34447,-67.04325,POINT (-67.043250 10.344470),144226,Venezuela,101,Americas,1,1,1990-05-24T00:00:00,1990-05-24T00:00:00,0,0,0,0,0,1,0
201121,VEN-1990-3-101-1057,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Maracay town,"Maracay,
Edo. Aragua",Aragua state,Girardot municipality,10.24694,-67.59583,POINT (-67.595830 10.246940),144225,Venezuela,101,Americas,1,1,1990-07-23T00:00:00,1990-07-23T00:00:00,0,0,1,0,1,1,1
201123,VEN-1990-3-101-1058,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.""",PROVEA,1990-11-01,. Lista Parcial de Muertes Atribuibles a Abusos por Parte de los Cuerpos de Seguridad.,PROVEA,1,Los Teques town,"Los Teques,
Edo. Miranda",Miranda state,Guaicaipuro municipality,10.34447,-67.04325,POINT (-67.043250 10.344470),144226,Venezuela,101,Americas,1,4,1990-07-01T00:00:00,1990-07-31T00:00:00,0,0,1,0,1,1,1
201161,VEN-1990-3-101-1066,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Barcelona town,"Barcelona, Anzoátegui",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,1,1990-11-11T00:00:00,1990-11-11T00:00:00,0,0,1,0,1,1,1
201159,VEN-1991-3-101-1001,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Guayana town,"San Félix, Bolívar",Bolívar state,Caroní municipality,8.35122,-62.64102,POINT (-62.641020 8.351220),141355,Venezuela,101,Americas,1,1,1991-01-25T00:00:00,1991-01-25T00:00:00,0,0,1,0,1,1,1
201162,VEN-1991-3-101-1003,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1991-01-13T00:00:00,1991-01-13T00:00:00,0,0,1,0,1,1,1
201163,VEN-1990-3-101-1067,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-12-21T00:00:00,1990-12-21T00:00:00,0,0,1,0,1,1,1
201164,VEN-1990-3-101-1068,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Maracaibo town,"Maracaibo, Zulia",Zulia state,Maracaibo municipality,10.63167,-71.64056,POINT (-71.640560 10.631670),144937,Venezuela,101,Americas,1,1,1990-10-27T00:00:00,1990-10-27T00:00:00,0,0,1,0,1,1,1
201165,VEN-1991-3-101-1004,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1991-01-05T00:00:00,1991-01-05T00:00:00,0,0,2,0,2,2,2
201255,VEN-1990-3-101-1072,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Obreros San José town,"San José Obrero
(Barinas)",Barinas state,Obispos municipality,8.68836,-70.19761,POINT (-70.197610 8.688360),142060,Venezuela,101,Americas,1,1,1990-10-14T00:00:00,1990-10-14T00:00:00,0,0,0,0,0,1,0
201256,VEN-1990-3-101-1073,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Valencia town,"Valencia, Carabobo",Carabobo state,Valencia municipality,10.16202,-68.00765,POINT (-68.007650 10.162020),144224,Venezuela,101,Americas,1,1,1990-11-01T00:00:00,1990-11-01T00:00:00,0,0,1,0,1,1,1
201257,VEN-1990-3-101-1074,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-11-08T00:00:00,1990-11-08T00:00:00,0,0,0,0,0,1,0
201239,VEN-1991-3-101-1006,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1991-06-10T00:00:00,1991-06-10T00:00:00,0,0,1,0,1,1,1
201240,VEN-1991-3-101-1007,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1991-07-20T00:00:00,1991-07-20T00:00:00,0,0,0,0,0,1,0
201242,VEN-1991-3-101-1009,1991,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1991-01-01T00:00:00,1991-01-01T00:00:00,0,0,1,0,1,1,1
201422,VEN-1992-3-101-1046,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1992-08-22T00:00:00,1992-08-22T00:00:00,0,0,3,0,3,3,3
201424,VEN-1992-3-101-1048,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1992-08-25T00:00:00,1992-08-25T00:00:00,0,0,0,0,0,1,0
201419,VEN-1992-3-101-1043,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,-1,,,,,PROVEA,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1992-08-16T00:00:00,1992-08-16T00:00:00,0,0,1,0,1,1,1
201421,VEN-1992-3-101-1045,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1992-08-21T00:00:00,1992-08-21T00:00:00,0,0,0,0,0,1,0
201517,VEN-1993-3-101-1018,1993,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1993-11-01,Situación de los Derechos Humanos Informe anual octubre 1992 - septiembre 1993""",PROVEA,1993-11-01,Situación de los Derechos Humanos Informe anual octubre 1992 - septiembre 1993,PROVEA,1,Puerto La Cruz town,"Puerto La Cruz, Anzoátegui state",Anzoátegui state,Juan Antonio Sotillo municipality,10.21667,-64.61667,POINT (-64.616670 10.216670),144231,Venezuela,101,Americas,1,1,1993-01-23T00:00:00,1993-01-23T00:00:00,0,0,0,0,0,1,0
